Country Name,Country Code,Year,health_exp_per_capita,health_exp_percent,health_exp_ppp_per_capita,health_exp_total,Life Expectancy
Bahrain,BHR,1998,488.70156865,4.31625384,1653.97033002,302043959.313187,74.1381
Bahrain,BHR,1999,495.57855433,4.18890934,1658.84621216,317618277.782401,74.4053
Bahrain,BHR,2000,476.88675431,3.50896583,1255.93061498,318014316.542934,74.6726
Bahrain,BHR,2001,490.2564085,3.79531921,1366.53329742,340675746.480738,74.9419
Bahrain,BHR,2002,515.02984522,3.89413936,1407.45380126,373584623.685761,75.2086
Bahrain,BHR,2003,543.81704368,3.73972896,1397.71984073,414168341.387456,75.4857
Bahrain,BHR,2004,547.8238566,3.36600777,1303.46937445,442635650.070097,75.7869
Bahrain,BHR,2005,581.65193609,3.15804988,1255.98043273,504300371.710116,76.1249
Bahrain,BHR,2006,605.16717182,3.07675509,1237.48021725,569346116.578354,76.5101
Bahrain,BHR,2007,651.47085327,3.07767478,1261.22790079,668779130.898381,76.9519
Bahrain,BHR,2008,730.11507581,3.16848651,1294.13156212,814645608.953341,77.4565
Bahrain,BHR,2009,725.74826487,3.786504,1489.73294361,868556653.950975,78.0162
Bahrain,BHR,2010,741.5719713,3.63764959,1434.09444061,935358817.270181,78.5933
Bahrain,BHR,2011,756.55105445,3.40195337,1349.78414613,988066268.83155,79.1409
Bahrain,BHR,2012,1006.91174428,4.36591164,1788.86838305,1342794343.21262,79.6218
Bahrain,BHR,2013,1142.49525375,4.68637938,2028.71065914,1541713942.78495,79.9981
Bahrain,BHR,2014,1242.84417722,4.98079638,2272.89590495,1692666770.28369,80.2139
"Bahamas, The",BHS,1995,838.47639309,6.8503937,1104.340244,234900000.0,71.4225
"Bahamas, The",BHS,1996,879.51739302,6.91604323,1168.04525777,249600000.0,71.4638
"Bahamas, The",BHS,1997,959.5076803,5.55011883,962.29075025,275348000.0,71.5975
"Bahamas, The",BHS,1998,1031.02525737,5.58609619,1014.30806078,299053000.0,71.8399
"Bahamas, The",BHS,1999,1072.52054011,5.23029011,1020.74113896,314862000.0,72.1465
"Bahamas, The",BHS,2000,1106.27712821,5.20817529,1066.99039258,329550000.0,72.4812
"Bahamas, The",BHS,2001,1106.29152399,5.14618628,1087.47504123,335359000.0,72.7654
"Bahamas, The",BHS,2002,1182.81298315,5.25568411,1135.56607592,365690290.0,73.0234
"Bahamas, The",BHS,2003,1236.43426749,5.6180021,1196.89631769,390412775.0,73.2126
"Bahamas, The",BHS,2004,1325.12768998,6.02453452,1302.46788769,427405360.0,73.235
"Bahamas, The",BHS,2005,1393.62469362,5.95416502,1345.81314733,458841175.0,73.4132
"Bahamas, The",BHS,2006,1644.47339942,6.93251788,1623.40395381,552215812.0,73.4558
"Bahamas, The",BHS,2007,1719.8036343,7.07559268,1693.04930727,588618272.07,73.4628
"Bahamas, The",BHS,2008,1727.6913083,7.3029743,1708.73646556,602250730.09,73.4454
"Bahamas, The",BHS,2009,1638.219083,7.4319201,1649.64988648,581207366.27,73.4551
"Bahamas, The",BHS,2010,1630.1376802,7.43658423,1668.11044631,588202579.15,73.4487
"Bahamas, The",BHS,2011,1642.38655838,7.63371738,1730.19482832,602281217.21,73.5712
"Bahamas, The",BHS,2012,1642.98980052,7.43010401,1725.57544441,611829685.84,73.7069
"Bahamas, The",BHS,2013,1572.2566856,7.04554853,1637.04121664,594063038.35,73.9304
"Bahamas, The",BHS,2014,1720.1594667,7.74236489,1818.7684929,658913964.36,74.0286
Bosnia and Herzegovina,BIH,1995,46.55402722,9.02980068,112.55353516,180596013.594406,70.1882
Bosnia and Herzegovina,BIH,1996,73.52989563,10.22157282,229.65948765,280196623.252259,73.4537
Bosnia and Herzegovina,BIH,1997,81.39734793,8.12932882,263.67121587,307629392.479555,73.8955
Bosnia and Herzegovina,BIH,1998,91.28518957,8.14897906,308.2004671,344683564.74228,74.4725
Bosnia and Herzegovina,BIH,1999,110.33013565,8.90972456,364.13712398,417532151.720175,74.9464
Bosnia and Herzegovina,BIH,2000,103.79207055,7.08827392,314.57271014,393670660.952085,75.292
Bosnia and Herzegovina,BIH,2001,109.28768834,7.16021767,338.76507576,415265565.889913,75.5725
Bosnia and Herzegovina,BIH,2002,123.83322058,7.01047901,354.75041975,471599874.089256,75.9938
Bosnia and Herzegovina,BIH,2003,176.79511584,7.9408288,426.86131547,674882294.051191,76.4487
Bosnia and Herzegovina,BIH,2004,240.03937977,9.0438333,527.70478885,918359941.949915,76.4891
Bosnia and Herzegovina,BIH,2005,248.78939818,8.49615182,544.8289626,953703556.829316,76.4243
Bosnia and Herzegovina,BIH,2006,277.65792549,8.28337432,607.57346525,1065791057.61575,76.0275
Bosnia and Herzegovina,BIH,2007,343.84924954,8.37007608,671.78145567,1320524847.23682,76.1618
Bosnia and Herzegovina,BIH,2008,426.9177068,8.58190329,754.88172218,1639256837.75815,76.3005
Bosnia and Herzegovina,BIH,2009,442.13800467,9.64051655,837.70526387,1696807168.92292,76.7013
Bosnia and Herzegovina,BIH,2010,428.64731846,9.57831611,855.83636951,1643973057.32041,76.827
Bosnia and Herzegovina,BIH,2011,472.10801693,9.71201831,915.10512264,1809264274.34506,76.9632
Bosnia and Herzegovina,BIH,2012,446.75239012,9.9397549,947.94365204,1710355338.61951,77.0365
Bosnia and Herzegovina,BIH,2013,449.38279161,9.46431161,919.17333468,1718229933.36193,77.1292
Bosnia and Herzegovina,BIH,2014,463.63992785,9.57201597,957.39697911,1769970461.11683,77.089
Belarus,BLR,1995,69.90902831,6.74025354,260.12697068,710256922.142175,68.7521
Belarus,BLR,1996,89.28572446,6.23562466,252.72085059,904191263.728373,68.5655
Belarus,BLR,1997,92.09951399,6.59252515,303.81205231,929392865.652598,68.5006
Belarus,BLR,1998,90.21034481,5.95665774,301.99020178,906731058.341861,68.2715
Belarus,BLR,1999,74.77466174,6.16338326,329.54826166,748139857.334838,68.4193
Belarus,BLR,2000,74.96563964,6.12884845,356.49303949,746062168.794907,68.4637
Belarus,BLR,2001,82.22756341,6.62474592,415.2695275,813356821.446499,68.4351
Belarus,BLR,2002,95.75315276,6.47012421,435.47297843,940851519.85931,68.2983
Belarus,BLR,2003,119.76260105,6.58928033,487.51933521,1168741307.12936,68.4289
Belarus,BLR,2004,157.24226058,6.58678934,561.69550246,1524588094.92603,68.6879
Belarus,BLR,2005,215.87461505,6.88634578,666.90750464,2081164267.86687,68.9822
Belarus,BLR,2006,244.18011302,6.33679804,699.15824451,2342720898.25221,69.436
Belarus,BLR,2007,304.98919382,6.43772703,795.07164053,2914495340.4911,69.9855
Belarus,BLR,2008,379.10780381,5.94918995,828.12806718,3611552674.92984,70.3485
Belarus,BLR,2009,313.28704175,6.08504113,857.07966989,2977893270.42905,70.4088
Belarus,BLR,2010,322.54246097,5.55420409,854.34902421,3061612389.67338,70.5005
Belarus,BLR,2011,293.116383,4.92365904,816.23004532,2780992685.96928,71.0679
Belarus,BLR,2012,335.96615969,5.00822363,859.48864543,3188642054.86194,71.8
Belarus,BLR,2013,465.16745243,6.07206556,1068.2292154,4417832054.96794,72.6808
Belarus,BLR,2014,450.21395576,5.68772158,1030.99241079,4277222570.03619,73.245
Belize,BLZ,1995,127.20561194,4.24602899,192.20406205,26326727.855,69.4839
Belize,BLZ,1996,108.98048076,3.63127017,164.43522417,23286295.245,69.3627
Belize,BLZ,1997,115.72487768,3.92015182,180.26258469,25645558.69,69.1828
Belize,BLZ,1998,113.55565344,3.79614802,176.15547634,26150617.875,68.9063
Belize,BLZ,1999,112.39146616,3.66693481,181.06486576,26864257.81,68.9764
Belize,BLZ,2000,133.72442563,3.97615331,219.3762079,33071655.15,68.9108
Belize,BLZ,2001,153.94440563,4.50244268,258.7846253,39254130.05,68.944
Belize,BLZ,2002,155.77463811,4.37927042,261.26016416,40844421.66,69.5285
Belize,BLZ,2003,166.87208715,4.5348229,293.90952068,44910618.56,69.8185
Belize,BLZ,2004,168.3579737,4.39392269,298.49716182,46481111.17,70.1521
Belize,BLZ,2005,175.13564553,4.45271318,312.13978879,49612250.53,70.3347
Belize,BLZ,2006,184.26936612,4.40074319,323.99679068,53576502.47,70.5352
Belize,BLZ,2007,205.88719474,4.76058357,354.46631706,61437356.57,70.6524
Belize,BLZ,2008,227.66022684,5.09281839,389.0088232,69701593.35,70.6651
Belize,BLZ,2009,247.33846611,5.80764478,439.03918642,77645727.975,70.8058
Belize,BLZ,2010,253.95162915,5.84584806,451.15031293,81673129.5,70.8753
Belize,BLZ,2011,253.19476568,5.60522062,440.41475,83349944.5,70.9755
Belize,BLZ,2012,254.89203967,5.45306037,449.97954756,85823934.0,71.1342
Belize,BLZ,2013,273.26732957,5.79061965,477.18739186,94056701.965,71.2757
Belize,BLZ,2014,278.57920932,5.78895004,488.73545494,97977979.39,71.4372
Bolivia,BOL,1995,33.09682604,3.72938541,111.61513711,250434283.155111,59.7873
Bolivia,BOL,1996,44.36005534,4.62820984,144.32089302,342346287.311286,60.2866
Bolivia,BOL,1997,41.98645971,4.1695752,136.09102267,330469546.247039,60.745
Bolivia,BOL,1998,53.99445302,5.10001351,173.30721042,433373356.503227,61.2274
Bolivia,BOL,1999,62.74014723,6.19650543,210.59778468,513384430.16681,61.6551
Bolivia,BOL,2000,57.09498025,5.66983151,198.22676404,476144272.896211,62.0572
Bolivia,BOL,2001,60.4793491,6.31154371,225.25392175,513855411.137379,62.5381
Bolivia,BOL,2002,59.65076339,6.52937179,238.0877679,516178515.858538,63.0676
Bolivia,BOL,2003,49.37919218,5.30411075,201.95123356,428699441.437025,63.4553
Bolivia,BOL,2004,51.7702391,5.21561551,208.78735946,457574121.160164,63.8186
Bolivia,BOL,2005,60.16329369,5.66626332,240.26563492,541078383.670632,64.1822
Bolivia,BOL,2006,65.04620113,5.19483534,233.97026355,594904505.945842,64.529
Bolivia,BOL,2007,70.05347817,4.96364424,236.10065193,651235488.173721,64.9386
Bolivia,BOL,2008,88.30533886,5.00221817,253.45181235,834083696.267992,65.2987
Bolivia,BOL,2009,104.13262766,5.76173626,299.30845686,999084619.082863,65.6555
Bolivia,BOL,2010,109.7640013,5.44301385,293.43969019,1069537200.56532,66.0033
Bolivia,BOL,2011,132.827973,5.49176327,312.75688768,1315204277.1688,66.2816
Bolivia,BOL,2012,149.33998013,5.5569911,333.49744731,1502338695.10576,66.5858
Bolivia,BOL,2013,178.727251,5.9649866,382.11403845,1825354997.69656,66.7773
Bolivia,BOL,2014,208.78419416,6.33482729,427.41129648,2164979987.03719,66.9697
Brazil,BRA,1995,314.29574548,6.51076042,524.47851809,51153221027.4129,67.7006
Brazil,BRA,1996,346.29741186,6.70694533,553.52793846,57244054748.3429,68.1084
Brazil,BRA,1997,353.30487142,6.69245518,571.85805026,59317709787.2329,68.505
Brazil,BRA,1998,333.46925024,6.55967037,559.85986189,56862003406.7242,68.8482
Brazil,BRA,1999,240.29981289,6.90990454,592.55133514,41608649360.7344,69.2111
Brazil,BRA,2000,262.75871702,7.02774504,633.74758497,46189419705.9623,69.5842
Brazil,BRA,2001,225.78060687,7.19063692,661.78443278,40283639505.9159,69.98
Brazil,BRA,2002,201.09410168,7.13005982,676.78749501,36407200687.1612,70.3958
Brazil,BRA,2003,211.32890012,6.94296392,670.82559275,38805763583.3261,70.8841
Brazil,BRA,2004,254.29243197,7.06793519,731.48273815,47327982577.395,71.3611
Brazil,BRA,2005,391.29355366,8.26702693,899.49847608,73750711610.4857,71.8319
Brazil,BRA,2006,485.39290018,8.35570723,963.2155184,92563572258.8212,72.2963
Brazil,BRA,2007,599.60405404,8.28058988,1027.57281644,115594380347.066,72.7297
Brazil,BRA,2008,716.75561525,8.23798966,1083.50078525,139602273288.091,73.1109
Brazil,BRA,2009,731.9202567,8.64909707,1132.27674853,143969664526.33,73.4569
Brazil,BRA,2010,919.66852266,8.26736921,1167.12589057,182659235249.888,73.779
Brazil,BRA,2011,1055.13616868,8.0901717,1199.84524264,211573355334.23,74.0473
Brazil,BRA,2012,984.92254668,8.26089862,1257.32766098,199349883566.046,74.3346
Brazil,BRA,2013,993.4641213,8.48312451,1334.09756925,202924362489.348,74.6093
Brazil,BRA,2014,947.42769597,8.32283359,1318.17208034,195243908092.831,74.8225
Barbados,BRB,1995,447.47926118,5.21222112,475.10547584,118565000.0,73.8796
Barbados,BRB,1996,462.00082725,5.06553288,477.02587584,122864500.0,74.0647
Barbados,BRB,1997,490.43994246,5.10668175,518.45310976,130920000.0,73.9884
Barbados,BRB,1998,526.20647959,4.8775902,519.19935728,140996500.0,74.4652
Barbados,BRB,1999,564.43366057,5.01105957,553.60432948,151787500.0,74.5868
Barbados,BRB,2000,595.96869233,5.15515307,593.85278594,160815000.0,74.5803
Barbados,BRB,2001,629.15148918,5.47182997,626.28818103,170302500.0,74.7065
Barbados,BRB,2002,672.50621043,5.76189211,672.14656832,182571313.5,74.8203
Barbados,BRB,2003,698.67264684,5.81503159,703.49674562,190221313.5,74.8653
Barbados,BRB,2004,734.16243853,5.71254394,718.08955843,200493154.5,75.1499
Barbados,BRB,2005,763.73567022,5.37770788,723.1964006,209273502.205,74.9602
Barbados,BRB,2006,825.33785711,5.27479782,769.98772098,227000924.22,75.0485
Barbados,BRB,2007,928.2949345,5.63907522,855.72490182,256352359.345,75.2625
Barbados,BRB,2008,996.65561603,6.01496305,929.95436921,276387552.16,75.3002
Barbados,BRB,2009,1026.93619314,6.21396814,924.10968593,285966813.96,75.4582
Barbados,BRB,2010,980.95802595,6.16899137,927.31658221,274242511.485,75.4882
Barbados,BRB,2011,1035.87240864,6.66975378,1027.2454371,290667869.61,75.5985
Barbados,BRB,2012,1137.94885959,7.42925203,1160.8235493,320423639.885,75.7373
Barbados,BRB,2013,1146.95193125,7.5687307,1013.72983249,324017361.435,75.816
Barbados,BRB,2014,1146.04169074,7.469303,1013.96688192,324765294.32,75.9263
Brunei Darussalam,BRN,1995,475.80475431,2.96502086,1694.93340995,140367160.568667,72.8379
Brunei Darussalam,BRN,1996,629.83039123,3.72384445,2175.11214451,190491571.996006,73.0794
Brunei Darussalam,BRN,1997,626.74769117,3.73573354,2134.96019602,194132590.34774,73.3262
Brunei Darussalam,BRN,1998,569.41747061,4.45519327,2501.4078473,180433022.164301,73.584
Brunei Darussalam,BRN,1999,542.02507101,3.81591842,2193.98984496,175514222.292858,73.806
Brunei Darussalam,BRN,2000,554.44713015,3.05392326,1809.56388117,183274716.659005,74.0169
Brunei Darussalam,BRN,2001,508.30374721,3.05915827,1867.91278177,171335977.288091,74.2089
Brunei Darussalam,BRN,2002,516.67610392,3.03624423,1919.42363798,177417790.592386,74.3652
Brunei Darussalam,BRN,2003,579.79060657,3.09075683,2014.47710957,202669865.059494,74.5091
Brunei Darussalam,BRN,2004,665.2179303,3.00570028,1988.17994995,236618017.805807,74.6033
Brunei Darussalam,BRN,2005,691.28688514,2.62469019,1768.16322402,250169119.572327,74.6831
Brunei Darussalam,BRN,2006,699.00076497,2.24345194,1598.64151875,257337131.623551,74.7534
Brunei Darussalam,BRN,2007,758.09649105,2.31773158,1669.56264162,283876053.941842,74.793
Brunei Darussalam,BRN,2008,842.71856864,2.22944566,1578.99221156,320895432.881005,74.8138
Brunei Darussalam,BRN,2009,789.85048953,2.84871691,1964.51874601,305735327.487543,74.8144
Brunei Darussalam,BRN,2010,859.66173542,2.73321659,1926.5058703,338106679.864375,74.8195
Brunei Darussalam,BRN,2011,938.48472101,2.24592919,1645.46083089,374871152.415717,74.8355
Brunei Darussalam,BRN,2012,961.89376061,2.30071015,1706.21945269,390059462.652436,74.8428
Brunei Darussalam,BRN,2013,1022.86920561,2.61249972,1903.79441983,420909655.238851,74.8544
Brunei Darussalam,BRN,2014,957.60599801,2.64816289,1777.75860876,399698997.931502,74.862
Bhutan,BTN,1995,23.6875586,3.97733171,84.99506561,12054527.5105074,59.2766
Bhutan,BTN,1996,38.97348351,6.31150093,143.99661305,19969116.5599225,59.9816
Bhutan,BTN,1997,51.63753261,7.3507957,176.79833141,26898868.5739651,60.6392
Bhutan,BTN,1998,51.1295446,7.23627296,181.94045866,27277918.823951,61.3225
Bhutan,BTN,1999,53.03179568,6.93946877,186.10060617,29081947.336045,62.0323
Bhutan,BTN,2000,53.80294856,6.91231672,197.05742913,30354924.1403021,61.8417
Bhutan,BTN,2001,48.50597329,5.91345001,181.23705851,28171493.1921734,63.3226
Bhutan,BTN,2002,69.56595849,7.75160507,259.22606572,41629730.4437634,63.984
Bhutan,BTN,2003,49.47924229,4.9041054,174.817784,30502666.4086001,64.6619
Bhutan,BTN,2004,48.83543061,4.40750213,166.16700281,30973139.3309586,65.2898
Bhutan,BTN,2005,66.41020899,5.28092275,214.41611331,43243870.9161653,65.8746
Bhutan,BTN,2006,70.92105204,5.26868823,230.02754998,47298668.0271726,66.4992
Bhutan,BTN,2007,103.17991674,5.87866065,304.08706184,70314121.041298,67.1518
Bhutan,BTN,2008,119.13277535,6.57982434,356.50817384,82796087.5373993,67.7329
Bhutan,BTN,2009,107.70620341,6.02784218,344.62172556,76237681.9607842,68.1565
Bhutan,BTN,2010,113.8456025,5.17176159,328.6341034,81996839.8154819,68.7648
Bhutan,BTN,2011,117.61404531,4.73145771,325.65149126,86122414.2244705,69.2802
Bhutan,BTN,2012,90.82385575,3.70384573,268.45840547,67546700.5811547,69.7589
Bhutan,BTN,2013,90.3048197,3.82579516,283.02526169,68147358.2212491,70.1611
Bhutan,BTN,2014,88.79259723,3.57301481,281.09634273,67927047.2185411,70.5035
Botswana,BWA,1995,125.96851903,4.07625751,271.24097484,198563042.833334,54.7127
Botswana,BWA,1996,125.6657195,4.03790507,284.54445907,202551399.661809,54.2842
Botswana,BWA,1997,138.61191717,4.29532105,333.00359499,228133869.422325,53.594
Botswana,BWA,1998,127.46658711,3.85635148,326.74153668,213903081.955602,52.9685
Botswana,BWA,1999,132.11474526,3.74391572,329.37667959,225700603.123387,52.4993
Botswana,BWA,2000,154.78565733,4.64378253,381.38015898,268797522.027305,52.2631
Botswana,BWA,2001,178.44845835,5.72932944,475.35777507,314520939.742904,52.2104
Botswana,BWA,2002,197.06371022,6.47357061,570.63476985,352088213.26272,52.3733
Botswana,BWA,2003,192.8375504,4.64786115,431.45542173,349120429.062498,52.8508
Botswana,BWA,2004,271.23338338,5.55872796,537.03878327,497916683.543803,53.5729
Botswana,BWA,2005,299.62537779,5.62371187,577.47120501,558502603.0856,54.3862
Botswana,BWA,2006,263.34446263,4.92953585,555.93580781,499214460.811462,55.1119
Botswana,BWA,2007,267.07285268,4.71306526,580.19530778,515565714.078806,56.7351
Botswana,BWA,2008,313.44303556,5.55037104,737.23760751,616813892.624002,57.6607
Botswana,BWA,2009,321.66194177,6.38817073,750.47436969,645643709.456911,58.2975
Botswana,BWA,2010,378.78103239,5.64265217,779.77471709,775679540.33044,59.1373
Botswana,BWA,2011,384.13222682,5.24916763,697.86718154,802723419.174372,59.7149
Botswana,BWA,2012,427.51677594,6.27218857,878.72492658,911817185.100792,60.3844
Botswana,BWA,2013,396.6018688,5.83806784,893.1656896,863207933.471956,61.2167
Botswana,BWA,2014,385.31409704,5.41200262,870.83699002,855373020.645699,62.1675
Central African Republic,CAF,1995,12.04944123,3.60367411,22.73567414,40195008.0172093,48.1087
Central African Republic,CAF,1996,13.24873828,4.49230966,27.04578263,45273098.2530734,47.6995
Central African Republic,CAF,1997,9.62285807,3.58946373,22.61076049,33659891.4860663,47.2836
Central African Republic,CAF,1998,10.13627889,3.74819755,24.43592798,36257753.4052787,47.0892
Central African Republic,CAF,1999,11.141831,4.07258453,27.34436325,40704562.6159591,46.9095
Central African Republic,CAF,2000,10.39547393,4.23554071,27.80788445,38734034.8275337,46.6095
Central African Republic,CAF,2001,9.69905428,3.94971705,27.20537157,36804778.2062239,46.7338
Central African Republic,CAF,2002,10.69780249,4.16499024,29.67287685,41291206.8810845,46.8395
Central African Republic,CAF,2003,12.51866139,4.30920674,29.14289984,49114389.1290695,47.3059
Central African Republic,CAF,2004,13.06244806,4.10144818,29.7197867,52091684.3671504,47.6964
Central African Republic,CAF,2005,14.28373981,4.29009912,31.83783487,57929249.4602522,48.207
Central African Republic,CAF,2006,14.24307254,3.98872906,31.07325843,58782755.576415,48.6867
Central African Republic,CAF,2007,16.34316897,4.04420573,33.23035268,68675695.7193539,49.3267
Central African Republic,CAF,2008,19.96737755,4.30491314,36.13393865,85468462.7208626,49.8728
Central African Republic,CAF,2009,16.25205752,3.57683853,30.19576783,70883218.8360455,14.6655
Central African Republic,CAF,2010,17.41374391,3.89743425,33.67421824,77403621.4878478,46.8707
Central African Republic,CAF,2011,18.08817508,3.73272849,33.35862772,81955766.7311282,50.107
Central African Republic,CAF,2012,17.01594078,3.62284672,33.65525446,78605138.4151932,51.3355
Central African Republic,CAF,2013,12.53258889,3.82208893,22.59951549,59036990.7506581,49.4871
Central African Republic,CAF,2014,15.5874302,4.20022213,24.95621963,74886940.3286621,40.2652
Canada,CAN,1995,1830.54180168,8.86134848,2076.42379435,53345649184.6004,78.0206
